FIELD,MASKNAME,ID,SLITOBJNAME,APERTURE_NO,Z_MOSFIRE,HA6565_FLUX,HB4863_FLUX,OIII5008_FLUX,NII6585_FLUX,log_NII_HA,log_OIII_HB,BPT_Class,O3N2,Metallicity_PP04_O3N2,Metallicity_err,HaHb,EBV_gas,A_V,A_V_clipped,HA_flux_corr,L_Ha,SFR,logSFR
COSMOS ,co1_03  ,12609,12609,1,1.4624078,4.1224815e-17,8.6116957e-18,5.1409282e-18,1.5321482e-17,-0.4298579400833939,-0.2240471369370963,Star-forming,0.2058108031462976,8.664140542993184,0.18699797447869762,4.787072887398937,0.47800001478431237,1.4818000458313685,1.4818000458313685,1.25572554855845e-16,1.768382540823618e+42,13.970222072506582,1.145203309771851
COSMOS ,co1_03  ,14956,14956,1,1.4050939,8.4809236e-17,9.4268796e-18,8.6432994e-17,5.4360296e-18,-1.193161338039693,0.9623115967133528,AGN,2.1554729347530457,8.040248660879026,0.39618296519449153,8.996533274913153,1.0634811056918803,3.2967914276448287,3.2967914276448287,1.0108484043095924e-15,1.2900917376176762e+43,101.91724727179641,2.0082476850971065
COSMOS ,co1_03  ,12471,12471,1,1.463633,1.3436602e-16,3.7710635e-17,6.7242749e-17,1.3019562e-17,-1.0136930792187364,0.2511816143967861,Star-forming,1.2648746936155226,8.325240098043032,0.052922430043698204,3.563080282259899,0.2039734502685227,0.6323176958324204,0.6323176958324204,2.1612777623092875e-16,3.049910879047016e+42,24.094295944471426,1.3819142403737552
COSMOS ,co1_03  ,15092,15092,1,1.432206,5.0936776e-18,3.003018e-18,1.9897304e-18,1.5979533e-18,-0.5034673702393648,-0.17876370001267589,Star-forming,0.32470367022668895,8.62609482552746,0.2618109550511284,1.6961861700462668,-0.4848130668526793,-1.5029205072433058,0.0,5.0936776e-18,6.814027876757616e+40,0.5383082022638517,-0.26896900273903823
COSMOS ,co1_03  ,12223,12223,1,1.5141424,6.9451752e-17,2.268126e-17,1.3275578e-16,3.6198335e-18,-1.2829946108605752,0.7673862617143443,Star-forming,2.0503808725749195,8.073878120776026,0.061618988962460944,3.062076445488478,0.06335469153131829,0.19639954374708668,0.19639954374708668,8.05004213662977e-17,1.234884516488873e+42,9.755587680262096,0.9892534365811092
COSMOS ,co1_03  ,12813,12813,1,1.4641067,3.2825843e-17,1.3299908e-17,4.7300993e-17,2.7136562e-17,-0.08266106307774819,0.5510216212573036,AGN,0.6336826843350518,8.527221541012784,0.07638829300021643,2.4681255689888983,-0.1367495340350625,-0.4239235555086937,0.0,3.2825843e-17,4.6359448752150305e+41,3.662396451419874,0.5637653545327629
COSMOS ,co1_05  ,24263,24263,1,1.4049993,4.5285895e-17,7.4333422e-18,2.1286858e-17,1.0980526e-17,-0.615339810652397,0.4569274367184652,Composite,1.072267247370862,8.386874480841325,0.24502709579543103,6.092265602947755,0.7017367431053965,2.175383903626729,2.175383903626729,2.323381566013534e-16,2.964715697011685e+42,23.42125400639231,1.3696101440871837
COSMOS ,co1_05  ,23397,23397,1,1.5266513,5.4033222e-17,5.5204965e-18,1.7099043e-17,1.0610843e-17,-0.7069109766027469,0.49099366558647856,Star-forming,1.1979046421892254,8.346670514499449,0.17869075705509108,9.787746808643027,1.1417023360706204,3.5392772418189233,3.5392772418189233,7.72793800426468e-16,1.2097043928171934e+43,95.56664703255828,1.980306349001299
COSMOS ,co1_05  ,23224,23224,1,1.4330664,7.0555965e-17,2.8144882e-17,6.4330969e-17,4.4845838e-18,-1.1968115923644194,0.3590206609294677,Star-forming,1.555832253293887,8.232133678945956,0.055757679781159926,2.5068843777707084,-0.12229001963339849,-0.37909906086353534,0.0,7.0555965e-17,9.452533796095451e+41,7.467501698915406,0.8731753300815897
COSMOS ,co1_05  ,22959,22959,1,1.5642288,2.3034657e-17,8.1372016e-18,2.548654e-17,3.2991112e-19,-1.8439847955862188,0.49583580473061556,Star-forming,2.3398206003168345,7.981257407898614,1.3199182267589606,2.830783619764318,-0.009528545340151729,-0.029538490554470363,0.0,2.3034657e-17,3.827894960227064e+41,3.0240370185793806,0.4805871032532264
COSMOS ,co1_05  ,23365,23365,1,1.4337826,1.0787301e-17,7.2204056e-18,1.697161e-17,3.7216141e-18,-0.46218145864507165,0.37116144894707803,Composite,0.8333429075921497,8.463330269570513,0.17077630238264763,1.4940020820990998,-0.6025957914522431,-1.8680469535019535,0.0,1.0787301e-17,1.446976671889962e+41,1.14311157079307,0.058088620784647986
COSMOS ,co1_05  ,23977,23977,1,1.5878406,4.6578901e-17,2.0448629e-17,4.5713651e-17,5.5337043e-18,-0.9251732890248671,0.34938171277065505,Star-forming,1.274555001795522,8.322142399425433,0.04631762669674095,2.2778495810159205,-0.21119869936221466,-0.6547159680228655,0.0,4.6578901e-17,8.030768526070543e+41,6.344307135595729,0.8023841995405765
GOODS-N,gn1_04  ,8288,8288,1,1.5995992,2.437818e-17,1.091766e-17,1.7478814e-17,1.9001294e-18,-1.1082181017156052,0.2043823955723403,Star-forming,1.3126004972879455,8.309967840867857,0.7058865223227215,2.232912547194179,-0.2296887158563397,-0.7120350191546532,0.0,2.437818e-17,4.2799781628992345e+41,3.381182748690395,0.5290686444726421
GOODS-N,gn1_04  ,8112,8112,1,1.6006147,4.7816008e-17,2.2659361e-17,2.0416398e-17,1.4717317e-17,-0.5117446711303911,-0.04526853516184663,Star-forming,0.4664761359685445,8.580727636490066,0.13558618356121346,2.1102099039774336,-0.2821375558178903,-0.8746264230354599,0.0,4.7816008e-17,8.407958323501575e+41,6.6422870755662435,0.8223176416086588
GOODS-N,gn1_04  ,6976,6976,1,1.5940107,7.7671244e-17,1.9748252e-17,2.1999187e-16,1.2443477e-17,-0.7953185115676225,1.046877970919446,AGN,1.8421964824870685,8.140497125604139,0.04933988826007986,3.933069316717247,0.29565292176843194,0.916524057482139,0.916524057482139,1.5468956486123006e-16,2.6925713183160683e+42,21.271313414696937,1.3277943065997102
GOODS-N,gn1_04  ,7231,7231,1,1.5210336,2.712294e-16,7.136539e-17,2.5382782e-16,3.2892096e-17,-0.9162452141040149,0.5510515763662452,Star-forming,1.46729679047026,8.260465027049516,0.01057708810408605,3.80057335915911,0.2638527492064729,0.817943522540066,0.817943522540066,5.015979413900187e-16,7.780977104195581e+42,61.46971912314509,1.7886612286805308
GOODS-N,gn1_04  ,4377,4377,1,1.6036453,2.3527259e-16,5.1073035e-17,3.1785759e-17,8.4470765e-17,-0.44486490610430524,-0.20595908020115933,Star-forming,0.2389058259031459,8.653550135710994,0.033993188710478614,4.606591129741947,0.44233682451156037,1.3712441559858373,1.3712441559858373,6.595021259305771e-16,1.1650688036377554e+43,92.04043548738268,1.9639786648566646
GOODS-N,gn1_04  ,4499,4499,1,1.6005651,1.6900153e-17,1.2740742e-17,2.6474282e-17,9.0177686e-18,-0.27279154945261475,0.3176294692492735,Composite,0.5904210187018882,8.541065274015397,0.11519886105754999,1.326465365988888,-0.7129703378028135,-2.210208047188722,0.0,1.6900153e-17,2.9714937166944146e+41,2.3474800361885872,0.37060190755795624
GOODS-N,gn1_04  ,4656,4499,2,1.6038595,1.2634407e-17,5.9015401e-18,1.9375594e-17,1.237554e-18,-1.008990704757501,0.5162896631722846,Star-forming,1.5252803679297857,8.241910282262468,0.2446811181353527,2.1408660766365037,-0.2687532747386223,-0.8331351516897292,0.0,1.2634407e-17,2.2327119486364223e+41,1.7638424394227736,0.24645978785622077
GOODS-N,gn1_04  ,4569,4569,1,1.4503782,6.8385412e-17,2.3705374e-17,7.9395425e-17,6.813117e-18,-1.0016176207125114,0.524948666232411,Star-forming,1.5265662869449224,8.241498788177624,0.043727396840439935,2.884806289071837,0.008014151798100872,0.024843870574112706,0.024843870574112706,6.967448854008421e-17,9.614484736433658e+41,7.595442941782589,0.8805531055935065
GOODS-N,gn1_04  ,4073,4073,1,-1.0,2.2931105e-17,5.333908e-18,1.4845995e-17,6.4932434e-18,-0.5479633001811447,0.4445637893043693,Composite,0.992527089485514,8.412391331364637,0.11620967910123403,4.299118957432337,0.37823382300094605,1.1725248513029327,1.1725248513029327,5.5360195077990977e-17,0.0,0.0,
GOODS-N,gn1_04  ,3716,3716,1,1.6041083,4.3934217e-17,1.3900425e-17,3.8230289e-18,1.5215534e-17,-0.46051569193091446,-0.5606204977798785,Star-forming,-0.10010480584896408,8.76203353787167,0.06650125280458755,3.160638397746832,0.0927538008512759,0.28753678263895527,0.28753678263895527,5.453429928508856e-17,9.640800198070519e+41,7.61623215647571,0.8817401736563116
GOODS-N,gn1_04  ,3654,3654,1,1.4904847,4.3198075e-16,9.5997873e-17,1.9120716e-16,1.0618e-16,-0.6094216731360529,0.29924254036864684,Star-forming,0.9086642135046997,8.439227451678496,0.006378099000577448,4.4998991800578745,0.4205913470433617,1.3038331758344213,1.3038331758344213,1.151072921244384e-15,1.6986632149301574e+43,134.19439397948244,2.127734373399069
GOODS-N,gn1_04  ,3254,3254,1,1.530415,5.6826747e-17,6.5409794e-18,5.7749088e-18,1.3145061e-17,-0.6357901901268781,-0.054097651336410875,Star-forming,0.5816925387904672,8.54385838758705,0.21630710261140812,8.687804000728088,1.0310768833805122,3.196338338479588,3.196338338479588,6.280621215969772e-16,9.891174632051265e+42,78.140279593205,1.892874960837689
GOODS-N,gn1_04  ,3611,3611,1,1.5236007,2.2712691e-17,5.1944111e-18,4.2680094e-18,1.1086058e-17,-0.311491446082722,-0.08531095065732895,Composite,0.22618049542539304,8.657622241463875,0.29492120592257925,4.372524731436832,0.3939449603453145,1.221229377070475,1.221229377070475,5.687755150107058e-17,8.859724501931378e+41,6.999182356525788,0.8450473087586199
GOODS-N,gn1_04  ,4032,4032,1,1.6704404,1.5431572e-16,2.6938461e-17,3.8438027e-17,3.4464688e-17,-0.6510358182036227,0.15438830674351803,Star-forming,0.8054241249471407,8.472264280016915,0.02084523651058915,5.7284534554516675,0.6445969136882963,1.9982504324337187,1.9982504324337187,6.93014379779634e-16,1.353290516281139e+43,106.90995078620999,2.0290181296280236
GOODS-N,gn1_04  ,3540,3540,1,1.562905,8.5627853e-17,3.1403697e-17,1.1442734e-16,8.1720927e-18,-1.0202817704240355,0.5615490239662482,Star-forming,1.5818307943902836,8.22381414579511,0.03428539654134079,2.7266806516442954,-0.04429862543149698,-0.13732573883764063,0.0,8.5627853e-17,1.4200038179344428e+42,11.218030161682098,1.0499166033535203
GOODS-N,gn1_04  ,4338,4338,1,1.528964,1.6246919e-16,5.3687545e-17,9.3754892e-17,3.5950337e-17,-0.6550680494410221,0.242120392679811,Star-forming,0.8971884421208332,8.442899698521334,0.027242974635980872,3.0261989070276916,0.052417600323136894,0.16249456100172438,0.16249456100172438,1.835767288058246e-16,2.8843627917112416e+42,22.786466054518808,1.3576769758153298
GOODS-N,gn1_04  ,3604,3604,1,1.4296434,4.2155844e-17,1.5021334e-17,3.4490053e-17,4.2712428e-18,-0.9943035289915223,0.36098535895515305,Star-forming,1.3552888879466753,8.296307555857064,0.045439454835367175,2.8063981534529487,-0.017557152134684766,-0.05442717161752278,0.0,4.2155844e-17,5.6145544509009766e+41,4.435498016211771,0.6469423893424857
AEGIS  ,ae2_04  ,40738,40738,1,2.2960942,4.8161981e-17,5.9301732e-18,2.4195462e-17,9.5725185e-18,-0.7016781276854976,0.6106665413550116,Composite,1.3123446690405092,8.310049705907037,0.09192348622469593,8.121513381767668,0.9685276305577554,3.002435654729042,3.002435654729042,4.601021939463183e-16,1.9537286915460011e+43,154.34456663213408,2.188491345685846
AEGIS  ,ae2_04  ,38257,38257,1,2.4337757,4.5089843e-17,7.1003011e-18,2.7180873e-17,8.1728296e-18,-0.741706278964026,0.5829866352814068,Composite,1.324692914245433,8.306098267441461,0.1627652500848029,6.350412801507812,0.7402477006610794,2.2947678720493463,2.2947678720493463,2.5305177979676923e-16,1.2375199160411391e+43,97.76407336724999,1.9901792882755773
AEGIS  ,ae2_04  ,36292,36292,1,2.256405,9.5077734e-17,2.9679085e-17,4.6362751e-17,1.6295318e-17,-0.7660159825253794,0.19371868993394883,Star-forming,0.9597346724593282,8.422884904813015,0.06129829602171401,3.2035264564254593,0.10526128600103205,0.3263099866031994,0.3263099866031994,1.215075443753901e-16,4.9456219648508674e+42,39.07041352232185,1.591848007833746
AEGIS  ,ae2_04  ,36741,36741,1,2.4518034,2.1018877e-17,7.3397104e-18,1.9748213e-17,2.6203204e-18,-0.9042551107774663,0.4298488783086188,Star-forming,1.334103989086085,8.303086723492454,0.21272219803645664,2.863720208906335,0.0012063058864874856,0.0037395482481112053,0.0037395482481112053,2.107804320184794e-17,1.0493862440500542e+42,8.290151327995428,0.9185624582117374
AEGIS  ,ae2_04  ,37776,37776,1,2.2944005,4.4929724e-17,6.0498078e-18,1.1627574e-17,1.0504166e-17,-0.6311721743605384,0.2837475346137944,Star-forming,0.9149197089743328,8.437225693128214,0.07202077858161814,7.42663659496753,0.885525940438534,2.745130415359456,2.745130415359456,3.5374149138508965e-16,1.4994011440949154e+43,118.45269038349831,2.073544929182367
AEGIS  ,ae2_04  ,37664,37776,2,2.1666574,5.8076618e-17,1.444655e-17,3.0684828e-17,1.285846e-17,-0.6548123597728578,0.3271595482164606,Star-forming,0.9819719079893183,8.415768989443418,0.07835229689846195,4.020102931149651,0.3159639739756552,0.9794883193245311,0.9794883193245311,1.212709723177931e-16,4.472129348667664e+42,35.329821854474545,1.548141447573149
AEGIS  ,ae2_04  ,37033,37033,1,2.2919245,7.0678876e-17,1.7634179e-17,6.4956192e-17,8.6212756e-18,-0.913718105750226,0.5662653119550118,Star-forming,1.4799834177052378,8.256405306334324,0.03056905536975475,4.0080616171583605,0.3131802485544921,0.9708587705189256,0.9708587705189256,1.4663175949413706e-16,6.198995439881174e+42,48.97206397506127,1.6899484081654588
AEGIS  ,ae2_04  ,33958,33958,1,2.2427485,3.5559832e-17,8.3685498e-18,2.204825e-17,7.4628074e-18,-0.6780574670075783,0.42072391972413214,Star-forming,1.0987813867317104,8.378389956245853,0.04732393337025138,4.249222726738149,0.3674005608621243,1.1389417386725853,1.1389417386725853,8.370840523983296e-17,3.3572237340685e+42,26.522067499141148,1.4236073760098804
AEGIS  ,ae2_04  ,28473,28473,1,2.0381787,5.2232399e-17,1.3440162e-17,8.2445068e-17,5.6541716e-17,0.034429011718281166,0.7877601770592977,AGN,0.7533311653410165,8.488934027090876,0.07509666641782244,3.8862923676068784,0.28455007808196864,0.8821052420541028,0.8821052420541028,1.0136888094969548e-16,3.220967483237943e+42,25.44564311757975,1.4056134317817837
AEGIS  ,ae2_04  ,28149,28473,2,-1.0,7.1036413e-17,3.4331414e-17,2.4227991e-17,2.04878e-17,-0.5399856975858421,-0.15137428731697844,Star-forming,0.3886114102688637,8.605644348713964,0.16201468259308094,2.0691374086718364,-0.3003775653523742,-0.9311704525923601,0.0,7.1036413e-17,0.0,0.0,
AEGIS  ,ae2_04  ,30014,30014,1,2.291261,1.1922875e-17,2.4734935e-18,5.7941509e-18,1.0018828e-17,-0.07556406997163316,0.36967902813003517,AGN,0.44524309810166834,8.587522208607467,0.10428761248818644,4.820257259620856,0.484410650105295,1.5016730153264146,1.5016730153264146,3.686417921399204e-17,1.557372518770571e+42,12.303242898287511,1.0900195982040588
AEGIS  ,ae2_04  ,25522,25522,1,2.2294607,9.0868457e-17,1.7623076e-17,1.1950668e-16,6.6541015e-18,-1.1353237323359184,0.831310467350769,AGN,1.9666341996866874,8.10067705610026,0.06851874210424089,5.1562200038177215,0.5469346287925312,1.6954973492568468,1.6954973492568468,3.2502068245847444e-16,1.2848420986496803e+43,101.50252579332474,2.0064768493867207
AEGIS  ,ae2_04  ,28023,28023,1,2.2883742,1.7780065e-17,6.2172796e-18,2.5723156e-17,2.2538384e-18,-0.8970105703689246,0.6167238528955609,Star-forming,1.5137344232644856,8.245604984555365,0.1255622188220603,2.8597821143511064,-7.069970390864575e-05,-0.00021916908211680182,0.0,1.7780065e-17,7.488447683200218e+41,5.915873669728172,0.7720188913008945
AEGIS  ,ae2_04  ,27252,27252,1,2.2902973,4.2355111e-17,8.3046242e-18,2.2860188e-17,7.4883137e-18,-0.7525217946836343,0.4397598130873965,Star-forming,1.1922816077710308,8.348469885513271,0.06674213560890815,5.100183943302335,0.5367944583802369,1.6640628209787343,1.6640628209787343,1.4795914605196478e-16,6.24433405212902e+42,49.33023901181926,1.6931132196839687
AEGIS  ,ae2_04  ,24846,24846,1,2.289469,1.0594098e-17,3.0544951e-18,5.2906408e-18,4.8901436e-18,-0.33574237357921344,0.23856884399412445,Composite,0.5743112175733379,8.546220410376533,0.10225282766371889,3.46836306923524,0.17897119684831256,0.5548107102297689,0.5548107102297689,1.6076179149840154e-17,6.77868899174431e+41,5.355164303478005,0.728772800097696
AEGIS  ,ae2_04  ,20784,20784,1,1.52717,3.9382717e-17,2.6207176e-18,2.7900458e-17,6.3967692e-18,-0.7893449933162509,1.0271911071858952,AGN,1.816536100502146,8.148708447839313,0.4499695685538035,15.027455457238124,1.539571402189487,4.77267134678741,4.77267134678741,1.4234818486844769e-15,2.230130636034144e+43,176.18032024669736,2.2459573950771867
AEGIS  ,ae2_04  ,20791,20784,2,1.4695543,4.8302057e-17,6.2565532e-18,1.8360888e-17,4.3683447e-18,-1.043648725465565,0.4675585396900094,Star-forming,1.5112072651555746,8.246413675150217,0.5032554245831029,7.72023436162902,0.921505237603799,2.856666236571777,2.856666236571777,4.135508583266452e-16,5.89414415858663e+42,46.563738852834376,1.668047844879859
AEGIS  ,ae2_04  ,19719,19719,1,2.343968,1.3524205e-17,2.6372427e-18,1.2705354e-17,3.6245711e-18,-0.5718551218407222,0.6828366711279692,AGN,1.2546917929686914,8.328498626250019,0.11355085480484219,5.128160938695555,0.5418709683687671,1.6798000019431782,1.6798000019431782,4.780630359758657e-17,2.1342502309801873e+42,16.86057682474348,1.2268724283858696
AEGIS  ,ae2_04  ,17632,17632,1,2.2998936,3.0361654e-17,7.102354e-18,5.0445004e-17,2.2142181e-17,-0.1371050301978285,0.8514158459232968,AGN,0.9885208761211253,8.41367331964124,0.026831821211428932,4.27487196498513,0.3729852109959611,1.1562541540874796,1.1562541540874796,7.240798472803145e-17,3.0870221283514423e+42,24.387474813976393,1.387166833887691
AEGIS  ,ae2_04  ,15457,15457,1,2.2127936,7.3031511e-17,1.8360916e-17,3.7582047e-17,1.8961073e-17,-0.5856473758975415,0.311086087601696,Star-forming,0.8967334634992374,8.443045291680244,0.029640217829841792,3.977552699440485,0.3060895497596644,0.9488776042549597,0.9488776042549597,1.4902972858610488e-16,5.784806974657835e+42,45.699975099796895,1.6599159634391336
AEGIS  ,ae2_04  ,17754,17754,1,2.2971392,1.4099825e-16,1.2014328e-17,1.5634486e-17,7.3918541e-17,-0.2804603362255725,0.11438412359823737,Composite,0.39484445982380983,8.60364977285638,0.07522623597215114,11.735841571829901,1.3101457371385772,4.06145178512959,4.06145178512959,2.9859409057555055e-15,1.2693194634899214e+44,1002.7623761570378,3.0011980307768855
AEGIS  ,ae2_04  ,15171,15171,1,2.3022404,3.8518041e-17,8.3321099e-18,4.461443e-17,5.7178037e-18,-0.828434949751647,0.7287203591222412,AGN,1.557155308873888,8.231710301160357,0.05472246551924578,4.622843608915912,0.4456050605736625,1.3813756877783538,1.3813756877783538,1.087968978510109e-16,4.649915732999693e+42,36.734334290697575,1.5650721738524715
AEGIS  ,ae2_04  ,10832,10832,1,2.2962112,7.3526636e-17,1.8194735e-17,1.0631076e-16,4.7952105e-18,-1.1856370199592325,0.766631488248931,Star-forming,1.9522685082081637,8.105274077373387,0.07182378546808735,4.041094085734143,0.32079685636952615,0.9944702547455311,0.9944702547455311,1.5527127356121772e-16,6.594089289269274e+42,52.09330538522726,1.7167819148337595
AEGIS  ,ae2_04  ,7986,7986,1,2.29796,6.2462575e-18,2.1912722e-18,1.7757868e-17,7.0436374e-18,0.05217710687206284,0.9086944944070168,AGN,0.8565173875349539,8.455914435988815,0.12471681705981734,2.8505164716642692,-0.0030822184142276993,-0.009554877084105868,0.0,6.2462575e-18,2.657579961558191e+41,2.0994881696309706,0.32211343178250146
AEGIS  ,ae2_04  ,6311,6311,1,2.1878085,9.8461412e-17,2.7200346e-17,4.9448012e-17,1.7954117e-17,-0.739102008558764,0.25957440749764527,Star-forming,0.9986764160564092,8.41042354686195,0.025097110153508285,3.6198588062078327,0.21864444003059047,0.6777977640948305,0.6777977640948305,1.638831235526532e-16,6.188089365449838e+42,48.88590598705372,1.6891836682378571
AEGIS  ,ae2_04  ,3011,3011,1,2.1655843,1.9875093e-17,1.454428e-18,1.6593336e-17,6.7971641e-18,-0.4659814145249378,1.0572414805448302,AGN,1.5232228950697682,8.242568673577674,0.35360820594689557,13.665229904814813,1.4513908323992064,4.49931158043754,4.49931158043754,5.849472342513534e-16,2.154520454322429e+43,170.2071158914719,2.2309777127861645
AEGIS  ,ae2_04  ,6315,6315,1,2.2298625,5.5608974e-17,1.74682e-17,6.3991876e-17,4.9671986e-18,-1.04903335787246,0.5638766865500342,Star-forming,1.6129100444224942,8.213868785784802,0.05268876685320484,3.183440423168958,0.09942455875438712,0.30821613213860005,0.30821613213860005,7.010718604011919e-17,2.772627348022261e+42,21.90375604937586,1.3405185939108104
AEGIS  ,ae2_05  ,39483,39483,1,-1.0,3.0204282e-18,2.0153148e-18,7.0718219e-19,3.040833e-18,0.002924053337482878,-0.45481157958933166,Composite,-0.4577356329268145,8.876475402536581,0.39597139127938513,1.4987376661948795,-0.5996589979006356,-1.8589428934919703,0.0,3.0204282e-18,0.0,0.0,
AEGIS  ,ae2_05  ,37943,37943,1,2.1628842,6.4066454e-17,1.8321812e-17,4.8601636e-17,2.0339847e-18,-1.4982830052302498,0.4236824659413426,Star-forming,1.9219654711715926,8.11497104922509,0.16739340576074027,3.4967313276656258,0.1865304088109341,0.5782442673138958,0.5782442673138958,9.894627764402793e-17,3.6334136834639615e+42,28.703968099365294,1.457941938703835
AEGIS  ,ae2_05  ,38310,38310,1,2.2873075,1.5878464e-17,4.8532097e-18,2.2214215e-17,5.7803433e-18,-0.4388548563918011,0.6606019139238098,AGN,1.0994567703156108,8.378173833499005,0.06276325873879593,3.271744882567098,0.12481495440886876,0.3869263586674932,0.3869263586674932,2.1238371960572163e-17,8.934864752448045e+41,7.058543154433956,0.848715074241779
AEGIS  ,ae2_05  ,36858,36858,1,2.2877,5.0068317e-17,1.8359138e-17,5.8540286e-17,4.335176e-18,-1.0625562595282967,0.5036025535513405,Star-forming,1.5661588130796371,8.228829179814516,0.043390887885422974,2.727160556230908,-0.04413531239015907,-0.1368194684094931,0.0,5.0068317e-17,2.1072238724721012e+42,16.6470685925296,1.221337769003146
AEGIS  ,ae2_05  ,33768,33768,1,2.3248036,3.7493713e-17,5.9104474e-18,7.0401398e-18,1.2217704e-17,-0.486968851494872,0.0759609265720981,Star-forming,0.5629297780669701,8.54986247101857,0.046098947064097,6.343633647767511,0.7392565403685706,2.291695275142569,2.291695275142569,2.0993558979643947e-16,9.187458035294412e+42,72.58091847882585,1.8608224597003316
AEGIS  ,ae2_05  ,37401,37401,1,-1.0,3.126573e-18,2.3164291e-18,1.3533066e-17,6.2566422e-19,-0.6987272535583258,0.7665771877585639,AGN,1.4653044413168896,8.261102578778596,0.7603839919705356,1.349738267404774,-0.6968300685312797,-2.160173212446967,0.0,3.126573e-18,0.0,0.0,
AEGIS  ,ae2_05  ,31441,31441,1,2.311975,4.0341489e-17,8.7248577e-18,1.1957718e-17,5.6763735e-18,-0.8516809600437898,0.1368899547299668,Star-forming,0.9885709147737566,8.413657307272398,0.07382878827669136,4.623741771742592,0.4457853383312996,1.3819345488270287,1.3819345488270287,1.1399523188079983e-16,4.9222486500421104e+42,38.885764335332674,1.5897906398310668
AEGIS  ,ae2_05  ,34874,34874,1,2.2908626,1.539167e-17,1.0044263e-18,4.0802772e-18,1.1707258e-17,-0.11883055417388627,0.6087715927651295,AGN,0.7276021469390157,8.497167312979515,0.2037509016169901,15.323842077810987,1.5576958002502443,4.8288569807757575,4.8288569807757575,5.80328491927946e-16,2.45063400779152e+43,193.60008661553007,2.286905547273193
AEGIS  ,ae2_05  ,28659,28659,1,2.3119948,5.9248087e-17,1.5076769e-17,3.0282839e-17,5.6942389e-18,-1.0172386485432496,0.3028883068093799,Star-forming,1.3201269553526296,8.307559374287159,0.04568843095665225,3.9297602158658793,0.2948718343853813,0.914102686594682,0.914102686594682,1.17783547014567e-16,5.085931584163612e+42,40.17885951489253,1.6039976050498987
AEGIS  ,ae2_05  ,27252,27252,1,2.2901115,3.6728375e-17,1.007753e-17,1.0265027e-17,8.0017418e-18,-0.6618171805003549,0.008005996341719977,Star-forming,0.6698231768420748,8.515656583410536,0.08171343906363955,3.644581063018418,0.2249606434833756,0.6973779947984644,0.6973779947984644,6.203858521042395e-17,2.617704844493102e+42,20.679868271495504,1.315547768022252
AEGIS  ,ae2_05  ,28038,28038,1,2.3339615,4.9455739e-17,1.4465296e-17,5.5197622e-17,2.812084e-18,-1.2451884063706296,0.5815930431035224,Star-forming,1.826781449474152,8.145429936168272,0.3322114591091457,3.4189234012217935,0.16564815745345254,0.513509288105703,0.513509288105703,7.275328893281337e-17,3.2144381105458056e+42,25.394061073311864,1.4047321597431561
AEGIS  ,ae2_05  ,28421,28421,1,2.2927887,5.9824847e-17,8.7135688e-18,2.2767953e-17,1.8213825e-17,-0.5164804370725451,0.4171279216067631,Composite,0.9336083586793082,8.431245325222621,0.031977294092824245,6.865711211231843,0.8126485018087244,2.5192103556070458,2.5192103556070458,3.974494317799752e-16,1.6817937153398213e+43,132.8617035118459,2.1233998165313293
AEGIS  ,ae2_05  ,22935,22935,1,2.372885,8.1473082e-17,2.313103e-17,1.3311501e-16,4.6714468e-18,-1.2415627379854168,0.7600320572538215,Star-forming,2.0015947952392383,8.089489665523445,0.05342652589441541,3.522241854340252,0.19327594082857216,0.5991554165685737,0.5991554165685737,1.2782311514549583e-16,5.878744329691042e+42,46.44208020455923,1.6669116641485402
AEGIS  ,ae2_05  ,20924,20924,1,2.264975,2.833789e-17,8.1898524e-18,1.9596404e-17,8.3808098e-18,-0.5290815255677662,0.3789003094592028,Composite,0.907981835026969,8.439445812791371,0.06982462625190194,3.4601221873058416,0.17676367986527702,0.5479674075823587,0.5479674075823587,4.278114010125432e-17,1.7573964140556772e+42,13.88343167103985,1.1424968271843963
AEGIS  ,ae2_05  ,17754,17754,1,2.29724,1.6233143e-16,2.4010781e-17,1.9943782e-17,7.1608826e-17,-0.3554360607405072,-0.0805987682393456,Composite,0.2748372925011616,8.642052066399629,0.04946107123713366,6.760772587947056,0.7983553305401268,2.474901524674393,2.474901524674393,1.043129455294283e-15,4.434801964834064e+43,350.349355221891,2.5445013225607704
AEGIS  ,ae2_05  ,17664,17664,1,2.1870532,7.007403e-17,1.5404264e-17,4.7278278e-17,3.2734703e-17,-0.3305486898030166,0.48702069700503475,AGN,0.8175693868080514,8.468377796221423,0.02718271944767657,4.54900214641868,0.43066262525671,1.335054138295801,1.335054138295801,1.9115588437932477e-16,7.211825869314235e+42,56.97342436758246,1.7556723233578708
AEGIS  ,ae2_05  ,19387,19387,1,2.330712,1.4139222e-17,4.0620953e-18,1.4916722e-17,3.6670785e-18,-0.5861053065268508,0.564923287859736,Composite,1.1510285943865868,8.361670849796292,0.09997208587500576,3.4807706259378013,0.18228498329070747,0.5650834482011932,0.5650834482011932,2.1622102235371128e-17,9.52099249972877e+41,7.521584074785728,0.8763093143270528
